runnum,evnum,HALLA_p
13459,1549288,5964.54
13459,1570835,5964.54
13459,1592444,5964.51
13459,1614099,5964.51
13459,1635855,5964.55
13459,1657490,5964.55
13459,1679494,5964.55
13459,1701388,5964.47
13459,1723352,5964.47
13459,1745233,5964.62
13459,1767057,5964.62
13459,1788626,5964.56
13459,1810389,5964.56
13459,1832186,5964.68
13459,1854204,5964.68
13459,1862527,5964.68
13459,1862814,5964.58
13459,1863111,5964.58
13459,1863455,5965.54
13459,1863678,5965.54
13459,1871630,5965.54
13459,1891980,5965.54
13459,1913128,5964.3
13459,1934630,5964.3
13459,1955877,5964.3
13459,1977588,5964.45
13459,1998998,5964.45
13459,2007453,5964.53
13459,2007794,5964.53
13459,2008087,5965.54
13459,2008376,5965.54
13459,2008605,5965.54
13459,2008956,5965.54
13459,2009238,5965.54
13459,2009525,5965.54
13459,2009814,5965.54
13459,2010051,5965.54
13459,2021822,5965.54
13459,2041422,5965.54
13459,2062001,5965.54
13459,2083058,5965.54
13459,2104373,5964.44
13459,2125778,5964.44
13459,2147055,5964.67
13459,2168528,5964.67
13459,2190031,5964.6
13459,2211811,5964.6
13459,2233547,5964.59
13459,2255252,5964.59
13459,2277105,5964.59
13459,2298630,5964.53
13459,2320575,5964.53
13459,2342589,5964.65
13459,2364323,5964.65
13459,2386238,5964.59
13459,2408271,5964.59
13459,2430523,5964.53
13459,2452326,5964.53
13459,2473992,5964.53
13459,2495538,5964.64
13459,2517055,5964.64
13459,2539051,5964.6
13459,2560709,5964.6
13459,2582083,5964.61
13459,2603660,5964.61
13459,2625246,5964.57
13459,2646722,5964.57
13459,2663963,5964.57
13459,2664231,5964.66
13459,2664518,5964.66
13459,2664808,5965.54
13459,2668918,5965.54
13459,2688766,5965.54
13459,2709187,5965.54
13459,2730477,5964.37
13459,2751742,5964.37
13459,2773384,5964.37
13459,2795007,5964.72
13459,2816720,5964.72
13459,2838310,5964.65
13459,2859776,5964.65
13459,2881149,5964.49
13459,2902783,5964.49
13459,2924410,5964.56
13459,2945927,5964.56
13459,2967426,5964.56
13459,2989134,5964.56
13459,3010812,5964.56
13459,3032303,5964.6
13459,3053831,5964.6
13459,3075551,5964.55
13459,3096948,5964.55
13459,3118342,5964.61
13459,3139938,5964.61
13459,3161714,5964.61
