runnum,evnum,HALLA_p
12004,638154,7907.61
12004,667104,7907.58
12004,695510,7907.58
12004,723796,7907.58
12004,751932,7907.64
12004,780116,7907.64
12004,807846,7907.5
12004,836260,7907.5
12004,864685,7907.19
12004,893301,7907.19
12004,922216,7907.19
12004,951213,7907.53
12004,16289,7907.53
12004,44326,7907.65
12004,72339,7907.65
12004,100217,7907.36
12004,128218,7907.36
12004,156674,7907.36
12004,185123,7907.44
12004,213435,7907.44
12004,241411,7907.42
12004,269322,7907.42
12004,297833,7907.59
12004,326178,7907.59
12004,354680,7907.38
12004,383641,7907.38
12004,412362,7907.38
12004,430148,7907.22
12004,430297,7907.22
12004,430437,7906.38
12004,430569,7906.38
12004,430739,7906.38
12004,430905,7906.38
12004,431067,7906.38
12004,431256,7906.38
12004,431399,7906.38
12004,431557,7906.38
12004,431725,7906.38
12004,431896,7906.38
12004,432040,7906.38
12004,432227,7906.38
12004,432385,7906.38
12004,432548,7906.38
12004,432717,7906.38
12004,432875,7906.38
12004,433023,7906.38
12004,433213,7906.38
12004,433379,7906.38
12004,433539,7906.38
12004,434317,7906.38
12004,447187,7906.38
12004,473933,7906.38
12004,501277,7905.28
12004,528101,7905.28
12004,555326,7906.76
12004,582722,7906.76
12004,610994,7906.76
12004,639441,7908.09
12004,667570,7908.09
12004,695471,7907.51
12004,723768,7907.51
12004,751700,7907.48
12004,780321,7907.48
12004,808890,7907.48
12004,837444,7907.19
12004,865214,7907.19
12004,893650,7907.66
12004,922335,7907.66
12004,950966,7907.53
12004,11344,7907.53
12004,39750,7907.53
12004,68649,7907.26
12004,97682,7907.26
12004,125946,7907.49
12004,154581,7907.49
12004,183233,7907.26
12004,211541,7907.26
12004,240097,7907.46
12004,269295,7907.46
12004,297685,7907.46
12004,325865,7907.54
12004,354138,7907.54
12004,381954,7907.28
12004,410335,7907.28
12004,439002,7907.49
12004,467229,7907.49
12004,495320,7907.49
12004,523318,7907.34
12004,551548,7907.34
12004,579400,7907.66
12004,607743,7907.66
12004,636268,7907.39
12004,665226,7907.39
12004,693772,7907.47
12004,722239,7907.47
12004,732387,7907.47
12004,732552,7907.59
12004,732712,7907.59
12004,732869,7906.38
12004,733046,7906.38
12004,733202,7906.38
12004,733367,7906.38
12004,733523,7906.38
12004,733713,7906.38
12004,733891,7906.38
12004,734032,7906.38
12004,734205,7906.38
12004,734368,7906.38
12004,734510,7906.38
12004,739958,7906.38
12004,765347,7906.38
12004,792343,7906.38
12004,819241,7905.74
12004,846326,7905.74
12004,874083,7905.74
12004,902121,7907.33
12004,930641,7907.33
12004,959114,7908.05
12004,21615,7908.05
12004,50307,7907.48
12004,79093,7907.48
12004,107475,7907.48
12004,134751,7907.59
12004,162670,7907.59
12004,191026,7907.78
12004,219616,7907.78
12004,248186,7907.37
12004,276082,7907.37
12004,304310,7907.37
12004,333167,7907.56
12004,361502,7907.56
12004,390228,7907.86
12004,418930,7907.86
12004,446982,7907.78
12004,475503,7907.78
12004,503786,7907.78
12004,532251,7907.17
12004,560097,7907.17
12004,588250,7907.56
12004,616693,7907.56
12004,645337,7907.53
12004,674221,7907.53
12004,702633,7907.53
12004,730725,7907.41
12004,748764,7907.41
12004,748925,7907.38
